country	lifeExp	I.year...offset.	.fitted	.se.fit	.resid	.hat	.sigma	.cooksd	.std.resid
352	Costa Rica	65.424	15	65.1465477855478	0.541357484042872	0.277452214452213	0.127039627039627	1.59794430907612	0.00278142571494016	0.195513337985149
353	Costa Rica	67.849	20	67.1604953379953	0.478057745446623	0.68850466200466	0.0990675990675991	1.58264377958081	0.0125401265878595	0.477580122071689
354	Costa Rica	70.75	25	69.1744428904429	0.443029174217284	1.57555710955711	0.0850815850815851	1.50391307262324	0.0546864911003605	1.08449717549899
355	Costa Rica	73.45	30	71.1883904428904	0.443029174217284	2.26160955710956	0.0850815850815851	1.39357604261605	0.112680047182185	1.55672502246288
356	Costa Rica	74.752	35	73.202337995338	0.478057745446623	1.549662004662	0.0990675990675991	1.5056743649136	0.0635275519227053	1.07492049102687
357	Costa Rica	75.713	40	75.2162855477855	0.541357484042872	0.496714452214446	0.127039627039627	1.59116959079372	0.00891465759895219	0.350021717324002
358	Costa Rica	77.26	45	77.2302331002331	0.624388502337133	0.0297668997669075	0.168997668997669	1.60097020094295	4.69985397720203e-05	0.0214989843729485
359	Costa Rica	78.123	50	79.2441806526806	0.720359935689269	-1.12118065268065	0.224941724941725	1.54370202820353	0.102021903032464	-0.83848225526834
360	Costa Rica	78.782	55	81.2581282051282	0.824766773588478	-2.4761282051282	0.294871794871795	1.26376178830338	0.78810528207773	-1.9414425500525
361	Cote d'Ivoire	40.477	0	44.845858974359	2.13167799703296	-4.36885897435895	0.294871794871795	3.75697671961341	0.367276502831676	-1.32534516113784
362	Cote d'Ivoire	42.469	5	45.4986421911422	1.86182988212748	-3.0296421911422	0.224941724941725	3.97575943165528	0.111517755363938	-0.876635746056732
363	Cote d'Ivoire	44.93	10	46.1514254079254	1.61378376852089	-1.22142540792542	0.168997668997669	4.11376178424706	0.0118459573004724	-0.341319297477967
364	Cote d'Ivoire	47.35	15	46.8042086247086	1.39918322878403	0.545791375291369	0.127039627039627	4.13335165091516	0.00161125218851592	0.148807362030467
365	Cote d'Ivoire	49.801	20	47.4569918414918	1.23557981469828	2.34400815850815	0.0990675990675991	4.05523063829348	0.0217583268478129	0.629083117174779
366	Cote d'Ivoire	52.374	25	48.1097750582751	1.14504557283958	4.26422494172494	0.0850815850815851	3.86189399815787	0.0599668283096835	1.13564851092182
367	Cote d'Ivoire	53.983	30	48.7625582750583	1.14504557283958	5.22044172494172	0.0850815850815851	3.71655804970151	0.0898763385518481	1.39030819253311
368	Cote d'Ivoire	54.655	35	49.4153414918415	1.23557981469828	5.23965850815851	0.0990675990675991	3.70629650143861	0.108720946457676	1.40621554378103
369	Cote d'Ivoire	52.044	40	50.0681247086247	1.39918322878403	1.97587529137529	0.127039627039627	4.07744974523745	0.0211168552897791	0.538712781332928
370	Cote d'Ivoire	47.991	45	50.7209079254079	1.61378376852089	-2.72990792540792	0.168997668997669	4.01572796777732	0.0591741818203648	-0.76285481637587
371	Cote d'Ivoire	46.832	50	51.3736911421911	1.86182988212748	-4.54169114219114	0.224941724941725	3.76370344907088	0.250608924277065	-1.31415149103563
372	Cote d'Ivoire	48.328	55	52.0264743589744	2.13167799703297	-3.69847435897435	0.294871794871795	3.86873077756684	0.263209958505726	-1.12197604089024
373	Croatia	61.21	0	63.8557820512821	0.623146676324969	-2.64578205128199	0.294871794871795	0.600123216304348	1.57626003075136	-2.74565746765332
374	Croatia	64.77	5	64.9830792540793	0.544262831696483	-0.213079254079277	0.224941724941725	1.20693617952105	0.00645514962881406	-0.210911530286728
375	Croatia	67.13	10	66.1103764568765	0.471752297045184	1.01962354312352	0.168997668997669	1.15073774494613	0.0966003303639284	0.974686761704044
376	Croatia	68.5	15	67.2376736596737	0.409018801057186	1.26232634032633	0.127039627039627	1.12266910726968	0.100859337499036	1.17733678458823
377	Croatia	69.61	20	68.3649708624709	0.361193133266436	1.24502913752912	0.0990675990675991	1.12784387022385	0.0718338143980491	1.14303557177618
378	Croatia	70.64	25	69.4922680652681	0.334727545130527	1.14773193473193	0.0850815850815851	1.14158983890765	0.0508363589591297	1.04562417333415
379	Croatia	70.46	30	70.6195652680653	0.334727545130527	-0.159565268065281	0.0850815850815851	1.20835082713742	0.000982585245575331	-0.14536957321186
380	Croatia	71.52	35	71.7468624708625	0.361193133266436	-0.226862470862478	0.0990675990675991	1.20700310127538	0.00238503750736573	-0.208277755339507
381	Croatia	72.527	40	72.8741596736597	0.409018801057186	-0.347159673659673	0.127039627039627	1.20327218271899	0.00762836324576541	-0.323786203985508
382	Croatia	73.68	45	74.0014568764569	0.471752297045184	-0.321456876456867	0.168997668997669	1.20390499013044	0.00960161621726887	-0.307289650238376
383	Croatia	74.876	50	75.1287540792541	0.544262831696482	-0.252754079254069	0.224941724941725	1.20583805388498	0.00908281199789281	-0.250182730702892
384	Croatia	75.748	55	76.2560512820513	0.623146676324969	-0.508051282051269	0.294871794871795	1.19269902686588	0.0581212351060835	-0.527229669518322
385	Cuba	59.421	0	62.2134487179487	0.945205146899524	-2.79244871794868	0.294871794871795	1.4621023938497	0.763165192474009	-1.91047650750939
386	Cuba	62.325	5	63.8192004662005	0.825552071976944	-1.49420046620048	0.224941724941725	1.74539849983455	0.137965380623703	-0.975061991464959
387	Cuba	65.246	10	65.4249522144522	0.715566200013308	-0.178952214452235	0.168997668997669	1.8336305709149	0.0012933065179508	-0.112778546951089
388	Cuba	68.29	15	67.030703962704	0.620410395539542	1.25929603729603	0.127039627039627	1.77894283317193	0.0436271563119592	0.774321130044946
389	Cuba	70.723	20	68.6364557109557	0.547867174068278	2.08654428904428	0.0990675990675991	1.68212645253814	0.0876906971418301	1.26290895662388
390	Cuba	72.649	25	70.2422074592075	0.507723479056834	2.40679254079253	0.0850815850815851	1.6318706438412	0.0971626229316044	1.44556628711617
391	Cuba	73.717	30	71.8479592074592	0.507723479056834	1.86904079254079	0.0850815850815851	1.71529643424243	0.0585948540392466	1.12258215577325
392	Cuba	74.174	35	73.453710955711	0.547867174068278	0.720289044289049	0.0990675990675991	1.81727757733541	0.0104498949838605	0.435964618708072
393	Cuba	74.414	40	75.0594627039627	0.620410395539542	-0.645462703962701	0.127039627039627	1.82028978409656	0.0114615548841837	-0.396884763814098
394	Cuba	76.151	45	76.6652144522145	0.715566200013308	-0.514214452214451	0.168997668997669	1.82513793264952	0.01067863812313	-0.324066169952174
395	Cuba	77.158	50	78.2709662004662	0.825552071976944	-1.11296620046619	0.224941724941725	1.78575075230935	0.0765449139694302	-0.726282091598645
396	Cuba	78.273	55	79.8767179487179	0.945205146899524	-1.60371794871794	0.294871794871795	1.72081725797759	0.251712116503562	-1.09719668117934
397	Czech Republic	66.87	0	67.528076923077	0.448259671107734	-0.658076923076849	0.294871794871795	0.830007423600733	0.188449193966798	-0.949357021227659
398	Czech Republic	69.03	5	68.2521538461539	0.391514690203048	0.777846153846129	0.224941724941725	0.818788542314737	0.166238887896112	1.07031959999033
399	Czech Republic	69.9	10	68.9762307692308	0.339354340722685	0.923769230769213	0.168997668997669	0.801906354936906	0.15323116969123	1.22757863145775
400	Czech Republic	70.38	15	69.7003076923077	0.294227090032908	0.679692307692284	0.127039627039627	0.835674281891347	0.056509148278994	0.881255901779615
401	Czech Republic	70.29	20	70.4243846153846	0.259823764252816	-0.134384615384625	0.0990675990675991	0.86886459213132	0.00161729868134015	-0.171510375654305
402	Czech Republic	70.71	25	71.1484615384616	0.24078578124785	-0.438461538461557	0.0850815850815851	0.856624496058208	0.0143376423432133	-0.555299480828888
403	Czech Republic	70.96	30	71.8725384615385	0.24078578124785	-0.912538461538476	0.0850815850815851	0.809952773299292	0.0621036452018239	-1.1557048668549
404	Czech Republic	71.58	35	72.5966153846154	0.259823764252816	-1.01661538461539	0.0990675990675991	0.793531044790027	0.0925559797589495	-1.29747059224222
405	Czech Republic	72.4	40	73.3206923076923	0.294227090032908	-0.920692307692303	0.127039627039627	0.805766854434749	0.103686706814794	-1.19372474970581
406	Czech Republic	74.01	45	74.0447692307692	0.339354340722685	-0.0347692307692224	0.168997668997669	0.870052450866516	0.000217075243450716	-0.0462041420117229
407	Czech Republic	75.51	50	74.7688461538462	0.391514690203048	0.741153846153858	0.224941724941725	0.823653352720024	0.150925262884521	1.01983082930255
408	Czech Republic	76.486	55	75.4929230769231	0.448259671107734	0.993076923076938	0.294871794871795	0.775726378397304	0.429147652296749	1.43263578539458
409	Denmark	70.78	0	71.0335897435898	0.216550287981593	-0.253589743589706	0.294871794871795	0.408128396315164	0.119907441190451	-0.757278265177902
410	Denmark	71.81	5	71.6402400932401	0.189137288891014	0.169759906759899	0.224941724941725	0.415416379376121	0.0339279226023533	0.483532645195322
411	Denmark	72.35	10	72.2468904428905	0.163939084749025	0.103109557109542	0.168997668997669	0.418665273445298	0.00818012197685471	0.283632276979881
412	Denmark	72.96	15	72.8535407925408	0.142138508514854	0.106459207459194	0.127039627039627	0.418640163399916	0.00594021705378029	0.285722087764241
413	Denmark	73.47	20	73.4601911421912	0.125518565688427	0.00980885780885125	0.0990675990675991	0.420345412288197	3.69206901057525e-05	0.0259137453654355
414	Denmark	74.69	25	74.0668414918415	0.11632148424649	0.623158508158502	0.0850815850815851	0.359919862119208	0.124094804385959	1.63367324110781
415	Denmark	74.63	30	74.6734918414919	0.11632148424649	-0.0434918414918477	0.0850815850815851	0.420086200502697	0.00060446635676536	-0.114018274197521
416	Denmark	74.8	35	75.2801421911422	0.125518565688427	-0.480142191142193	0.0990675990675991	0.385058810790913	0.0884652424844429	-1.26847414071325
417	Denmark	75.33	40	75.8867925407926	0.142138508514854	-0.55679254079254	0.127039627039627	0.370462947046327	0.162488516573352	-1.49435573496806
418	Denmark	76.11	45	76.4934428904429	0.163939084749025	-0.383442890442887	0.168997668997669	0.396286952353044	0.11312623054658	-1.05476915192761
419	Denmark	77.18	50	77.1000932400932	0.189137288891014	0.0799067599067732	0.224941724941725	0.419269335000198	0.00751716451188637	0.227601014421837
420	Denmark	78.332	55	77.7067435897436	0.216550287981593	0.625256410256412	0.294871794871795	0.339261824935524	0.728952235146689	1.867161829764
421	Djibouti	34.812	0	36.2771538461539	0.611784668361337	-1.46515384615383	0.294871794871795	1.03540725360028	0.50149843037532	-1.548699697801
422	Djibouti	37.328	5	38.1141713286713	0.534339134976291	-0.786171328671326	0.224941724941725	1.14966403214171	0.0911678615674038	-0.792625518033295
423	Djibouti	39.693	10	39.9511888111888	0.463150705221731	-0.258188811188819	0.168997668997669	1.18381549168672	0.00642624272859296	-0.251393662046319
424	Djibouti	42.074	15	41.7882062937063	0.401561046644863	0.2857937062937	0.127039627039627	1.18318899462571	0.00536366358941695	0.27150224384405
425	Djibouti	44.366	20	43.6252237762238	0.354607397656346	0.74077622377622	0.0990675990675991	1.15873013126658	0.0263831929938669	0.692721965858286
426	Djibouti	46.519	25	45.4622412587413	0.328624364004938	1.05675874125874	0.0850815850815851	1.1290311260148	0.0447124627815888	0.980624392695407
427	Djibouti	48.812	30	47.2992587412587	0.328624364004938	1.51274125874126	0.0850815850815851	1.06415322399887	0.0916233566000268	1.40375557848849
428	Djibouti	50.04	35	49.1362762237762	0.354607397656346	0.903723776223776	0.0990675990675991	1.14438078385987	0.0392667268913525	0.845099087639891
429	Djibouti	51.604	40	50.9732937062937	0.401561046644863	0.630706293706295	0.127039627039627	1.1660622425978	0.026122247461175	0.59916705713543
430	Djibouti	53.157	45	52.8103111888112	0.463150705221731	0.346688811188812	0.168997668997669	1.18078852518926	0.0115867581286197	0.337564472425963
431	Djibouti	53.373	50	54.6473286713287	0.534339134976291	-1.27432867132867	0.224941724941725	1.08514082108604	0.239535714059366	-1.28479046032324
432	Djibouti	54.791	55	56.4843461538461	0.611784668361337	-1.69334615384615	0.294871794871795	0.979028180277652	0.669876296248069	-1.78990396374981
433	Dominican Republic	45.928	0	48.5978076923077	0.841802355960061	-2.6698076923077	0.294871794871795	1.2437944124348	0.879508383815183	-2.05093745500283
434	Dominican Republic	49.828	5	50.9535699300699	0.735238991701953	-1.12556993006993	0.224941724941725	1.57752422965689	0.0987027458655712	-0.824729982508044
435	Dominican Republic	53.459	10	53.3093321678322	0.637285265524081	0.149667832167833	0.168997668997669	1.63315934321021	0.001140554732327	0.105909234018253
436	Dominican Republic	56.751	15	55.6650944055944	0.552539239064064	1.08590559440559	0.127039627039627	1.58748737168018	0.0408994299944557	0.749723778686173
437	Dominican Republic	59.631	20	58.0208566433566	0.487932042474249	1.61014335664336	0.0990675990675991	1.53312310605358	0.0658353696891491	1.09427107911224
438	Dominican Republic	61.788	25	60.3766188811189	0.452179955058704	1.41138111888112	0.0850815850815851	1.55829683563649	0.0421252416192642	0.951830459623123
439	Dominican Republic	63.727	30	62.7323811188811	0.452179955058704	0.994618881118879	0.0850815850815851	1.59689207502958	0.0209202657463373	0.670767473151214
440	Dominican Republic	66.046	35	65.0881433566433	0.487932042474249	0.957856643356652	0.0990675990675991	1.59907832293948	0.0232986748772299	0.650969876959145
441	Dominican Republic	68.457	40	67.4439055944056	0.552539239064064	1.0130944055944	0.127039627039627	1.59360238767997	0.035598602454837	0.699453957914103
442	Dominican Republic	69.957	45	69.7996678321678	0.637285265524081	0.157332167832165	0.168997668997669	1.63306302189755	0.00126035894418303	0.11133273690268
443	Dominican Republic	70.847	50	72.15543006993	0.735238991701953	-1.30843006993007	0.224941724941725	1.55716939146032	0.133378338451625	-0.958715651385061
444	Dominican Republic	72.235	55	74.5111923076923	0.841802355960062	-2.2761923076923	0.294871794871795	1.3615419359808	0.639290022346657	-1.74856341604152
445	Ecuador	48.357	0	49.0653717948718	0.379492718219357	-0.708371794871759	0.294871794871795	0.68087747826172	0.304660341577948	-1.20709204241063
446	Ecuador	51.356	5	51.5656375291376	0.331452913532914	-0.209637529137535	0.224941724941725	0.732368674077646	0.016847509679779	-0.340733648231017
447	Ecuador	54.64	10	54.0659032634033	0.287294417724762	0.574096736596723	0.168997668997669	0.706113280472022	0.0825738873398891	0.901150082592476
448	Ecuador	56.678	15	56.566168997669	0.249090081859103	0.111831002330988	0.127039627039627	0.73557622198948	0.00213437600080088	0.171268747696747
449	Ecuador	58.796	20	59.0664347319347	0.219964527057775	-0.270434731934741	0.0990675990675991	0.730509762579584	0.00913836507519388	-0.40768950708986
450	Ecuador	61.31	25	61.5667004662005	0.203847137103612	-0.25670046620047	0.0850815850815851	0.731205595962496	0.0068567843836093	-0.38401540141536
451	Ecuador	64.342	30	64.0669662004662	0.203847137103612	0.275033799533795	0.0850815850815851	0.730395601006925	0.00787117041643079	0.411441461303308
452	Ecuador	67.231	35	66.5672319347319	0.219964527057775	0.663768065268059	0.0990675990675991	0.698803893850932	0.0550524026531511	1.00065281339834
453	Ecuador	69.613	40	69.0674976689977	0.249090081859103	0.545502331002332	0.127039627039627	0.710484950948571	0.050785498006737	0.835434710849739
454	Ecuador	72.312	45	71.5677634032634	0.287294417724762	0.7442365967366	0.168997668997669	0.684547491611625	0.138769689988653	1.16821578640787
455	Ecuador	74.173	50	74.0680291375291	0.331452913532914	0.104970862470871	0.224941724941725	0.735584478535706	0.00422410962871453	0.170614035925747
456	Ecuador	74.994	55	76.5682948717949	0.379492718219358	-1.57429487179486	0.294871794871795	0.390035552640046	1.50475420257483	-2.68265736426655
457	Egypt	41.893	0	40.968	0.564299573062492	0.925000000000037	0.294871794871795	1.03202253127076	0.234943978896018	1.06002128113506
458	Egypt	44.444	5	43.7452727272728	0.492865155554392	0.698727272727267	0.224941724941725	1.06297029825427	0.0846448404032559	0.76374329618533
459	Egypt	46.992	10	46.5225454545455	0.42720218197075	0.469454545454528	0.168997668997669	1.08186358976821	0.024971643229751	0.495563512374966
460	Egypt	49.293	15	49.2998181818182	0.370392948530687	-0.00681818181819391	0.127039627039627	1.09539506373092	3.58815422207638e-06	-0.00702228106949549
461	Egypt	51.137	20	52.0770909090909	0.327083716625749	-0.940090909090917	0.0990675990675991	1.04446237868381	0.0499425514795552	-0.953082828246702
462	Egypt	53.319	25	54.8543636363637	0.303117416790824	-1.53536363636364	0.0850815850815851	0.955830477971148	0.110937181999328	-1.5446388758211
463	Egypt	56.006	30	57.6316363636364	0.303117416790824	-1.62563636363637	0.0850815850815851	0.93752742808663	0.124365935066527	-1.63545694697335
464	Egypt	59.797	35	60.4089090909091	0.327083716625749	-0.611909090909094	0.0990675990675991	1.07411258249474	0.0211594722149894	-0.620365585236296
465	Egypt	63.674	40	63.1861818181818	0.370392948530687	0.487818181818183	0.127039627039627	1.08148401821276	0.0183674941851228	0.502420802917947
466	Egypt	67.217	45	65.9634545454545	0.42720218197075	1.25354545454546	0.168997668997669	0.994882772034954	0.178049270052219	1.32326205889595
467	Egypt	69.806	50	68.7407272727273	0.492865155554392	1.06527272727273	0.224941724941725	1.01843620177016	0.196746365129745	1.16439551713503
468	Egypt	71.338	55	71.518	0.564299573062492	-0.179999999999996	0.294871794871795	1.09306486910925	0.00889663686338063	-0.206274411464107
469	El Salvador	45.262	0	46.5119487179487	1.05508201747849	-1.24994871794871	0.294871794871795	1.98707509936214	0.122719123865245	-0.766105442429916
470	El Salvador	48.57	5	48.897655011655	0.921519681195273	-0.327655011655009	0.224941724941725	2.04432598358266	0.00532433940151787	-0.19154906302078
471	El Salvador	52.307	10	51.2833613053613	0.798748327202785	1.02363869463869	0.168997668997669	2.0135928044753	0.0339625596715699	0.577930971248886
472	El Salvador	55.855	15	53.6690675990676	0.692530985403182	2.18593240093239	0.127039627039627	1.8937986626285	0.105500471535961	1.20412024438748
473	El Salvador	58.207	20	56.0547738927739	0.611554862161202	2.1522261072261	0.0990675990675991	1.90352037582667	0.0748779268635353	1.16700357845626
474	El Salvador	56.696	25	58.4404801864802	0.566744599689982	-1.74448018648019	0.0850815850815851	1.95578128631886	0.0409669575880466	-0.938653388500206
475	El Salvador	56.604	30	60.8261864801865	0.566744599689982	-4.22218648018648	0.0850815850815851	1.42467506423085	0.239980774964727	-2.27183414132276
476	El Salvador	63.154	35	63.2118927738928	0.611554862161202	-0.0578927738927697	0.0990675990675991	2.04798584562024	5.41784703443981e-05	-0.031391253025314
477	El Salvador	66.798	40	65.5975990675991	0.692530985403182	1.20040093240094	0.127039627039627	2.00281114837841	0.0318151220784231	0.661240513873636
478	El Salvador	69.535	45	67.9833053613054	0.798748327202784	1.55169463869464	0.168997668997669	1.96792395346306	0.0780404104736006	0.876063394554473
479	El Salvador	70.734	50	70.3690116550116	0.921519681195273	0.364988344988343	0.224941724941725	2.04341911205266	0.00660678379352253	0.213374351098387
480	El Salvador	71.878	55	72.7547179487179	1.05508201747849	-0.876717948717945	0.294871794871795	2.01830157020273	0.0603736803106825	-0.537348758668329
481	Equatorial Guinea	34.482	0	34.4303076923077	0.178485466153734	0.0516923076923216	0.294871794871795	0.345861308105496	0.00733409317683657	0.187286138841778
482	Equatorial Guinea	35.983	5	35.9811608391609	0.155891074952694	0.00183916083915478	0.224941724941725	0.346468781963863	5.86189790637347e-06	0.00635574246302948
483	Equatorial Guinea	37.485	10	37.532013986014	0.135122166010389	-0.0470139860139909	0.168997668997669	0.346042723466454	0.00250338646579195	-0.156906057996482
484	Equatorial Guinea	38.987	15	39.0828671328671	0.117153656026662	-0.0958671328671345	0.127039627039627	0.344777212862771	0.00709066798432698	-0.312166455252008
485	Equatorial Guinea	40.516	20	40.6337202797203	0.103455136987632	-0.117720279720284	0.0990675990675991	0.343994186415237	0.00782793694071234	-0.377327919647077
486	Equatorial Guinea	42.024	25	42.1845734265734	0.0958747020516254	-0.160573426573427	0.0850815850815851	0.341920776924791	0.0121287405707498	-0.510735739729143
487	Equatorial Guinea	43.662	30	43.7354265734266	0.0958747020516253	-0.0734265734265754	0.0850815850815851	0.345523287975814	0.00253614966984497	-0.233547829769014
488	Equatorial Guinea	45.664	35	45.2862797202797	0.103455136987632	0.377720279720281	0.0990675990675991	0.320070974143692	0.0805907788596088	1.21070394747633
489	Equatorial Guinea	47.545	40	46.8371328671329	0.117153656026662	0.707867132867135	0.127039627039627	0.237199818182341	0.386590491789476	2.3049857343996
490	Equatorial Guinea	48.245	45	48.387986013986	0.135122166010389	-0.142986013986015	0.168997668997669	0.342501759407355	0.0231558576673975	-0.477206331675404
491	Equatorial Guinea	49.348	50	49.9388391608392	0.155891074952694	-0.59083916083916	0.224941724941725	0.26456754960519	0.604974923809605	-2.04181247415638
492	Equatorial Guinea	51.579	55	51.4896923076923	0.178485466153734	0.0893076923076948	0.294871794871795	0.344650981414386	0.0218913385084724	0.323570248802459
493	Eritrea	35.928	0	35.6952692307692	0.812752798241782	0.232730769230759	0.294871794871795	1.57497891728715	0.00716953452572063	0.185173103247988
494	Eritrea	38.047	5	37.5687202797203	0.709866803830352	0.478279720279723	0.224941724941725	1.56725875818932	0.01911839940393	0.362971838408794
495	Eritrea	40.158	10	39.4421713286713	0.615293339541958	0.715828671328675	0.168997668997669	1.55582145250781	0.0279885693541341	0.524645692588523
496	Eritrea	42.189	15	41.3156223776224	0.533471793596417	0.873377622377624	0.127039627039627	1.54661084978718	0.0283818409366346	0.624543853530216
497	Eritrea	44.142	20	43.1890734265734	0.471094111420602	0.952926573426578	0.0990675990675991	1.54178539178987	0.0247373054910142	0.670766675389464
498	Eritrea	44.535	25	45.0625244755245	0.436575784304696	-0.527524475524478	0.0850815850815851	1.56693900557888	0.00631309542724189	-0.368476311403242
499	Eritrea	43.89	30	46.9359755244755	0.436575784304696	-3.04597552447552	0.0850815850815851	1.1671942823935	0.210479568101636	-2.12761659023955
500	Eritrea	46.453	35	48.8094265734266	0.471094111420602	-2.35642657342657	0.0990675990675991	1.3432344207167	0.151266005934712	-1.65869277081138
501	Eritrea	49.991	40	50.6828776223776	0.533471793596417	-0.691877622377624	0.127039627039627	1.55825697996383	0.0178112750320581	-0.494754966671465
502	Eritrea	53.378	45	52.5563286713287	0.615293339541958	0.821671328671328	0.168997668997669	1.54881302425087	0.0368772720541013	0.602219973266434
503	Eritrea	55.24	50	54.4297797202797	0.709866803830351	0.81022027972028	0.224941724941725	1.54757386042379	0.054864801938598	0.614885248059775
504	Eritrea	58.04	55	56.3032307692308	0.812752798241782	1.73676923076923	0.294871794871795	1.41907966298548	0.399270830702726	1.38186690634052
505	Ethiopia	34.078	0	36.0281538461539	0.568776719313182	-1.95015384615383	0.294871794871795	0.787232718149628	1.02790841469866	-2.21722432840519
506	Ethiopia	36.667	5	37.5640804195804	0.496775541967252	-0.897080419580422	0.224941724941725	1.05054442105901	0.137335772623738	-0.972834589110504
507	Ethiopia	40.059	10	39.100006993007	0.430591599114763	0.958993006992999	0.168997668997669	1.04692187540394	0.102571504285433	1.00435934327355
508	Ethiopia	42.115	15	40.6359335664336	0.373331641877195	1.47906643356643	0.127039627039627	0.969828554747951	0.16620539872389	1.51135059378182
509	Ethiopia	43.515	20	42.1718601398601	0.329678795029947	1.34313986013986	0.0990675990675991	0.998260047047992	0.100348137245894	1.35098317219525
510	Ethiopia	44.51	25	43.7077867132867	0.305522346850825	0.802213286713282	0.0850815850815851	1.06810910949238	0.0298105610527527	0.80070671569508
511	Ethiopia	44.916	30	45.2437132867133	0.305522346850825	-0.327713286713292	0.0850815850815851	1.09816626635003	0.00497483347089807	-0.327097835251418
512	Ethiopia	46.684	35	46.7796398601399	0.329678795029947	-0.0956398601398634	0.0990675990675991	1.10357765084761	0.000508797190175649	-0.0961983524385975
513	Ethiopia	48.091	40	48.3155664335664	0.373331641877195	-0.224566433566432	0.127039627039627	1.10117797726822	0.00383141722962783	-0.229468132743511
514	Ethiopia	49.402	45	49.851493006993	0.430591599114762	-0.449493006993005	0.168997668997669	1.09178613245228	0.0225341781461802	-0.470756823060799
515	Ethiopia	50.725	50	51.3874195804196	0.496775541967252	-0.662419580419577	0.224941724941725	1.07522374353588	0.0748836910099177	-0.718357759539149
516	Ethiopia	52.947	55	52.9233461538462	0.568776719313183	0.0236538461538514	0.294871794871795	1.10404871068062	0.000151223821663547	0.0268932029419672
517	Finland	66.55	0	66.4489743589744	0.192347117850627	0.101025641025714	0.294871794871795	0.371217319073069	0.0241208251562067	0.339647564599513
518	Finland	67.49	5	67.6386002331003	0.167997986681782	-0.148600233100261	0.224941724941725	0.369113668468978	0.0329512700898895	-0.476522317706417
519	Finland	68.75	10	68.8282261072261	0.145616109534913	-0.078226107226128	0.168997668997669	0.372279929668486	0.00596776261613394	-0.242259898777966
520	Finland	69.83	15	70.017851981352	0.12625211771015	-0.187851981352	0.127039627039627	0.367313234600543	0.023443021287148	-0.567609229581357
521	Finland	70.87	20	71.2074778554779	0.111489735580336	-0.337477855477864	0.0990675990675991	0.354068413786817	0.0553948841471874	-1.00376052271417
522	Finland	72.52	25	72.3971037296037	0.103320584089092	0.122896270396257	0.0850815850815851	0.370912819792963	0.0061175864097023	0.362725804272839
523	Finland	74.55	30	73.5867296037296	0.103320584089092	0.963270396270387	0.0850815850815851	0.163475175855609	0.375836653850033	2.84307268310752
524	Finland	74.83	35	74.7763554778555	0.111489735580336	0.0536445221445179	0.0990675990675991	0.372901644321265	0.00139968355185223	0.159554924018015
525	Finland	75.7	40	75.9659813519814	0.12625211771015	-0.265981351981349	0.127039627039627	0.361117606334157	0.0469985435961865	-0.80368314028184
526	Finland	77.13	45	77.1556072261072	0.145616109534913	-0.0256072261072255	0.168997668997669	0.373259787052131	0.000639489140889902	-0.0793034988534989
527	Finland	78.37	50	78.3452331002331	0.167997986681782	0.0247668997669124	0.224941724941725	0.373259438735106	0.000915327416073883	0.0794210091943044
528	Finland	79.313	55	79.534858974359	0.192347117850627	-0.22185897435896	0.294871794871795	0.362842175669321	0.116327644147658	-0.745888465151005
529	France	67.41	0	67.7901282051282	0.119490057908997	-0.380128205128218	0.294871794871795	0.176157284518378	0.884905601454577	-2.057220752459
530	France	68.93	5	68.9826351981352	0.104363867686285	-0.0526351981351859	0.224941724941725	0.231092005749091	0.0107125663520021	-0.271702683895608
531	France	70.51	10	70.1751421911422	0.0904597768619644	0.334857808857815	0.168997668997669	0.196997750054591	0.28335885375832	1.66933752182976
532	France	71.55	15	71.3676491841492	0.0784304596029078	0.182350815850814	0.127039627039627	0.222639541691058	0.0572407435145702	0.886942142982509
533	France	72.38	20	72.5601561771562	0.0692597586572559	-0.180156177156181	0.0990675990675991	0.223154401910737	0.0409058324923053	-0.862557190145565
534	France	73.83	25	73.7526631701632	0.0641849106654385	0.0773368298368288	0.0850815850815851	0.230378669173586	0.00627744997139941	0.367434580051698
535	France	74.89	30	74.9451701631702	0.0641849106654385	-0.0551701631701621	0.0850815850815851	0.231151552905179	0.00319461896672947	-0.262118653927015
536	France	76.34	35	76.1376771561771	0.0692597586572559	0.202322843822848	0.0990675990675991	0.220799158754153	0.0515913344890742	0.968687426791949
537	France	77.46	40	77.3301841491841	0.0784304596029078	0.129815850815845	0.127039627039627	0.227278965820437	0.0290098372920072	0.631415595145469
538	France	78.64	45	78.5226911421911	0.0904597768619644	0.117308857808859	0.168997668997669	0.227948872521266	0.0347758326570237	0.584809649956443
539	France	79.59	50	79.7151981351981	0.104363867686285	-0.125198135198131	0.224941724941725	0.227054184627577	0.0606089445302956	-0.646272277054804
540	France	80.657	55	80.9077051282051	0.119490057908997	-0.250705128205132	0.294871794871795	0.209515072623825	0.384913540840617	-1.35679432763356
541	Gabon	37.003	0	38.9353461538461	2.20146529594832	-1.93234615384616	0.294871794871795	4.20399828674436	0.0673668846881173	-0.567617343382307
542	Gabon	38.999	5	41.1690104895105	1.92278283970101	-2.17001048951048	0.224941724941725	4.19367578083996	0.0536419458061929	-0.607994187669231
543	Gabon	40.489	10	43.4026748251748	1.66661614301426	-2.91367482517483	0.168997668997669	4.13846285934334	0.0632030365213822	-0.788396583555514
